"nflId","avgImpulse","avg_tackle_oe","avgSTRAIN","mean_tackle_value","athleticism_score","avgAyac","fatigue","tackle_range_metric","final_metric","displayName","position"
46085,62.3046875,85.15625,98.046875,68.9453125,99.4140625,35.9375,73.2421875,61.71875,73.095703125,"Tremaine Edmunds","ILB"
46091,50,91.015625,96.484375,79.8828125,99.21875,30.2734375,60.15625,63.671875,71.337890625,"Rashaan Evans","ILB"
46139,19.53125,44.3359375,97.265625,82.8125,96.6796875,56.0546875,41.2109375,81.0546875,64.8681640625,"Fred Warner","ILB"
46142,58.203125,23.2421875,61.5234375,51.5625,66.40625,84.5703125,24.609375,59.1796875,53.662109375,"Jerome Baker","ILB"
46175,58.7890625,61.71875,99.8046875,48.6328125,62.890625,24.0234375,86.1328125,60.9375,62.8662109375,"Josey Jewell","ILB"
46188,48.2421875,68.5546875,91.796875,52.1484375,68.359375,83.0078125,26.3671875,85.15625,65.4541015625,"Kyzir White","ILB"
46212,98.4375,30.46875,81.25,78.515625,63.4765625,31.640625,24.8046875,45.5078125,56.7626953125,"Ja'Whaun Bentley","ILB"
46269,56.0546875,83.3984375,85.9375,47.4609375,87.6953125,71.09375,75.5859375,74.21875,72.6806640625,"Foyesade Oluokun","ILB"
46521,20.3125,14.453125,88.8671875,81.8359375,60.7421875,20.8984375,94.53125,54.296875,54.4921875,"Ben Niemann","ILB"
46527,59.1796875,91.9921875,68.359375,9.375,78.7109375,28.125,55.2734375,57.421875,56.0546875,"Frankie Luvu","ILB"
46902,31.640625,22.0703125,81.640625,52.34375,79.8828125,78.3203125,12.3046875,88.8671875,55.8837890625,"Robert Spillane","ILB"
47788,42.96875,66.9921875,69.140625,63.8671875,47.265625,53.90625,58.984375,50.9765625,56.7626953125,"Devin White","ILB"
47793,55.6640625,69.3359375,71.484375,91.40625,26.953125,69.921875,48.046875,45.3125,59.765625,"Devin Bush","ILB"
47826,83.203125,32.2265625,75.9765625,97.4609375,74.21875,36.328125,9.765625,59.765625,58.6181640625,"Jahlani Tavai","ILB"
47871,73.4375,78.7109375,89.84375,85.546875,86.71875,30.46875,82.6171875,45.703125,71.630859375,"Cody Barton","MLB"
47872,66.6015625,96.484375,95.8984375,74.8046875,83.3984375,72.265625,69.140625,68.75,78.41796875,"Bobby Okereke","ILB"
47913,72.65625,86.328125,79.8828125,26.7578125,89.6484375,36.71875,91.796875,71.875,69.4580078125,"Drue Tranquill","ILB"
47931,86.5234375,27.734375,93.75,65.4296875,98.828125,27.34375,79.296875,54.8828125,66.7236328125,"Dre Greenlaw","ILB"
47956,43.75,91.40625,85.546875,73.4375,90.234375,73.4375,37.5,52.1484375,68.4326171875,"Cole Holcomb","ILB"
47971,49.609375,64.0625,85.7421875,57.421875,70.1171875,13.671875,22.65625,78.3203125,55.2001953125,"David Long","ILB"
48259,47.4609375,91.796875,91.2109375,86.1328125,95.1171875,3.7109375,40.625,22.4609375,59.814453125,"Darius Harris","ILB"
48516,60.15625,30.078125,96.875,57.03125,81.640625,61.5234375,70.3125,88.671875,68.2861328125,"T.J. Edwards","ILB"
52431,97.4609375,72.265625,74.21875,48.828125,84.765625,28.7109375,93.1640625,35.9375,66.9189453125,"Kenneth Murray","ILB"
52435,47.0703125,70.3125,85.3515625,66.015625,93.9453125,58.984375,49.4140625,70.703125,67.724609375,"Jordyn Brooks","ILB"
52436,71.875,29.8828125,77.5390625,30.859375,76.171875,39.0625,11.328125,58.7890625,49.4384765625,"Patrick Queen","ILB"
52473,82.2265625,20.3125,78.7109375,83.3984375,80.078125,61.71875,41.796875,79.4921875,65.966796875,"Logan Wilson","ILB"
52505,78.7109375,82.2265625,90.625,50.9765625,98.046875,53.125,84.5703125,47.65625,73.2421875,"Jacob Phillips","MLB"
52527,48.6328125,57.8125,84.1796875,56.8359375,97.8515625,50.1953125,66.796875,41.2109375,62.939453125,"Mykal Walker","ILB"
52663,84.5703125,51.7578125,74.8046875,7.03125,95.3125,37.109375,19.7265625,28.7109375,49.8779296875,"Tae Crowder","ILB"
52706,72.4609375,12.890625,93.1640625,50.390625,92.7734375,18.5546875,83.7890625,64.2578125,61.03515625,"Jonas Griffith","ILB"
53487,58.3984375,58.0078125,97.8515625,91.796875,57.8125,24.609375,29.296875,79.296875,62.1337890625,"Nick Bolton","ILB"
53532,49.0234375,38.8671875,98.2421875,82.03125,73.828125,52.1484375,42.96875,37.5,59.326171875,"Ernest Jones","ILB"
53534,89.84375,14.0625,19.3359375,93.5546875,48.046875,49.4140625,18.5546875,72.8515625,50.7080078125,"Baron Browning","ILB"
54487,32.421875,92.578125,92.96875,68.5546875,95.703125,67.578125,21.875,50.78125,65.3076171875,"Quay Walker","ILB"
54492,11.328125,17.1875,84.765625,33.3984375,85.15625,60.9375,66.015625,70.1171875,53.61328125,"Devin Lloyd","ILB"
54523,46.2890625,87.5,99.609375,18.5546875,88.8671875,40.234375,66.2109375,72.65625,64.990234375,"Troy Andersen","ILB"
54540,85.7421875,25.390625,79.1015625,1.7578125,91.40625,34.1796875,93.5546875,13.0859375,53.02734375,"Christian Harris","ILB"
54653,50.9765625,19.53125,81.0546875,50,45.5078125,76.3671875,63.28125,81.4453125,58.5205078125,"Malcolm Rodriguez","ILB"
