"nflId","avgImpulse","avg_tackle_oe","avgSTRAIN","mean_tackle_value","athleticism_score","avgAyac","fatigue","tackle_range_metric","final_metric","displayName","position"
52496,41.796875,2.734375,16.2109375,19.7265625,6.25,27.34375,80.46875,12.5,25.87890625,"Jordan Elliott","DT"
52522,68.1640625,35.7421875,24.8046875,57.2265625,49.4140625,50.390625,71.2890625,4.296875,45.166015625,"Leki Fotu","DT"
52538,96.09375,29.4921875,44.140625,54.4921875,60.9375,42.7734375,98.2421875,19.140625,55.6640625,"James Lynch","NT"
52578,78.515625,97.265625,39.6484375,36.5234375,24.21875,71.484375,1.7578125,7.8125,44.6533203125,"Broderick Washington","DT"
53073,14.84375,10.546875,12.3046875,19.921875,1.171875,58.3984375,3.515625,2.5390625,15.4052734375,"Teair Tart","DT"
53467,35.15625,89.6484375,16.9921875,98.4375,5.2734375,93.359375,8.3984375,16.015625,45.41015625,"Christian Barmore","DT"
53501,5.078125,0.390625,1.7578125,4.296875,23.4375,89.453125,75.78125,12.6953125,26.611328125,"Alim McNeill","NT"
53502,73.046875,7.421875,14.453125,96.875,99.609375,88.8671875,9.1796875,1.953125,48.92578125,"Milton Williams","DT"
53504,7.2265625,11.5234375,31.0546875,50.78125,7.03125,54.8828125,95.1171875,6.8359375,33.056640625,"Osa Odighizuwa","DT"
53561,10.7421875,0.1953125,56.4453125,33.59375,15.4296875,37.109375,95.5078125,32.2265625,35.15625,"Tommy Togiai","DT"
53602,75.5859375,6.640625,28.3203125,5.078125,14.84375,75.1953125,1.3671875,9.5703125,27.0751953125,"Tedarrell Slaton","DT"
53618,95.5078125,65.0390625,25.1953125,81.0546875,9.5703125,15.625,21.484375,44.140625,44.7021484375,"Marlon Tuipulotu","DT"
53621,98.6328125,3.515625,24.21875,51.953125,18.1640625,87.5,16.2109375,22.0703125,40.283203125,"Quinton Bohanna","DT"
53624,4.8828125,1.3671875,7.421875,99.4140625,7.2265625,39.453125,36.5234375,26.3671875,27.83203125,"Roy Lopez","DT"
54478,73.6328125,74.609375,37.5,95.5078125,47.4609375,38.671875,5.2734375,4.1015625,47.0947265625,"Jordan Davis","DT"
54511,23.046875,18.1640625,28.90625,89.6484375,17.7734375,87.3046875,55.6640625,20.1171875,42.578125,"Josh Paschal","DT"
54541,70.1171875,5.078125,30.859375,96.2890625,10.9375,37.890625,18.75,2.1484375,34.0087890625,"Travis Jones","DT"
54560,10.3515625,19.921875,45.3125,33.7890625,4.1015625,9.375,88.28125,23.2421875,29.296875,"Zach Carter","DT"
54625,66.015625,85.9375,33.203125,4.8828125,9.1796875,39.2578125,96.09375,5.6640625,42.529296875,"Otito Ogbonnia","DT"
54643,23.6328125,15.0390625,45.5078125,44.140625,26.5625,38.0859375,50.5859375,2.9296875,30.810546875,"John Ridgeway","DT"
54948,1.7578125,4.6875,18.1640625,92.578125,19.140625,96.484375,6.25,0.9765625,30.0048828125,"Marquan McCall","NT"
55045,54.8828125,0.9765625,7.03125,97.65625,7.421875,17.578125,91.2109375,19.53125,37.0361328125,"Kurt Hinish","DT"
55173,93.9453125,1.171875,52.1484375,96.09375,26.7578125,86.5234375,98.4375,11.1328125,58.2763671875,"Timmy Horne","DT"
