"nflId","avgImpulse","avg_tackle_oe","avgSTRAIN","mean_tackle_value","athleticism_score","avgAyac","fatigue","tackle_range_metric","final_metric","displayName","position"
37308,77.34375,87.890625,50.5859375,98.2421875,2.734375,35.7421875,67.1875,22.8515625,55.322265625,"Lawrence Guy","DT"
37724,79.296875,81.25,48.046875,95.1171875,6.0546875,70.3125,31.25,40.234375,56.4453125,"Chris Harris","CB"
37778,64.453125,34.375,83.7890625,62.6953125,43.9453125,79.296875,5.6640625,60.546875,54.345703125,"Josh Bynes","ILB"
38540,29.4921875,38.0859375,35.9375,41.9921875,25.78125,60.3515625,45.1171875,76.5625,44.1650390625,"Stephon Gilmore","CB"
38542,32.8125,22.8515625,23.046875,76.953125,28.3203125,86.71875,13.671875,10.546875,36.865234375,"Fletcher Cox","DT"
38548,79.1015625,27.34375,6.0546875,69.3359375,21.2890625,1.171875,4.6875,42.1875,31.396484375,"Melvin Ingram","OLB"
38551,16.40625,25.78125,12.5,7.6171875,24.0234375,19.140625,73.4375,17.1875,24.51171875,"Chandler Jones","DE"
38559,37.3046875,17.96875,81.4453125,79.4921875,87.3046875,66.9921875,56.0546875,80.859375,63.427734375,"Harrison Smith","SS"
38577,40.625,37.6953125,82.03125,92.96875,44.3359375,63.4765625,42.3828125,77.1484375,60.0830078125,"Bobby Wagner","ILB"
38588,46.6796875,11.9140625,67.578125,90.234375,49.8046875,16.9921875,82.8125,56.4453125,52.8076171875,"Lavonte David","ILB"
38592,9.375,43.1640625,46.09375,3.515625,14.0625,12.3046875,27.734375,61.328125,27.197265625,"Casey Hayward","CB"
38607,36.5234375,17.7734375,62.6953125,49.0234375,75.1953125,18.75,41.9921875,41.6015625,42.9443359375,"Demario Davis","MLB"
38843,31.25,38.28125,65.625,68.1640625,24.4140625,71.6796875,36.9140625,89.2578125,53.1982421875,"Rodney McLeod","FS"
38868,62.890625,16.6015625,73.2421875,95.703125,63.671875,97.265625,57.2265625,99.609375,70.7763671875,"Tashaun Gipson","FS"
39984,17.7734375,32.8125,49.8046875,51.3671875,34.9609375,54.1015625,72.265625,49.609375,45.3369140625,"Darius Slay","CB"
39997,8.3984375,25.1953125,47.265625,74.0234375,13.4765625,23.2421875,81.0546875,9.1796875,35.2294921875,"Johnathan Hankins","NT"
40017,66.9921875,27.5390625,71.2890625,31.0546875,32.03125,85.15625,56.8359375,82.8125,56.7138671875,"Tyrann Mathieu","FS"
40039,33.59375,34.765625,80.46875,42.578125,43.75,92.578125,32.421875,95.5078125,56.9580078125,"Duron Harmon","SS"
40074,81.25,24.609375,51.3671875,89.453125,16.796875,21.875,99.0234375,20.8984375,50.6591796875,"William Gholston","DE"
40166,36.328125,26.7578125,83.59375,55.2734375,54.1015625,46.2890625,86.328125,72.265625,57.6171875,"Jordan Poyer","SS"
40171,12.890625,74.8046875,19.140625,89.84375,9.765625,2.1484375,38.0859375,2.734375,31.1767578125,"Nicholas Williams","DT"
40347,85.9375,15.625,29.4921875,81.25,37.5,65.625,54.296875,59.5703125,53.662109375,"Mike Purcell","NT"
41227,3.7109375,76.953125,2.5390625,58.59375,41.2109375,71.875,81.25,39.0625,46.8994140625,"Jadeveon Clowney","DE"
41231,18.9453125,59.9609375,23.4375,73.046875,82.2265625,2.34375,78.515625,25.5859375,45.5078125,"Khalil Mack","OLB"
41235,88.4765625,39.0625,82.421875,46.875,88.671875,11.71875,11.71875,40.625,51.1962890625,"Anthony Barr","OLB"
41239,48.4375,57.421875,4.296875,84.5703125,0.1953125,7.2265625,51.3671875,31.4453125,35.6201171875,"Aaron Donald","DT"
41243,22.4609375,34.1796875,90.0390625,61.5234375,91.2109375,61.1328125,84.9609375,68.1640625,64.208984375,"C.J. Mosley","ILB"
41257,80.859375,45.3125,28.125,2.1484375,22.8515625,21.09375,89.6484375,59.375,43.6767578125,"Bradley Roby","CB"
41263,17.578125,97.0703125,49.4140625,33.984375,68.1640625,38.8671875,23.6328125,53.3203125,47.75390625,"Demarcus Lawrence","DE"
41269,52.1484375,7.6171875,39.453125,72.65625,39.2578125,83.7890625,63.0859375,86.71875,55.5908203125,"Kyle Van Noy","OLB"
41270,19.140625,24.21875,66.796875,54.8828125,14.2578125,91.40625,70.5078125,93.359375,54.3212890625,"Lamarcus Joyner","SS"
41300,87.890625,37.109375,73.4375,59.1796875,68.9453125,66.015625,48.828125,67.578125,63.623046875,"Christian Kirksey","OLB"
41336,2.734375,35.546875,11.71875,26.171875,2.5390625,27.5390625,59.1796875,54.1015625,27.44140625,"Justin Ellis","DT"
41341,90.0390625,9.1796875,15.625,42.7734375,15.234375,5.6640625,37.3046875,9.765625,28.1982421875,"DaQuan Jones","DT"
41464,7.03125,35.3515625,8.203125,19.53125,8.3984375,37.890625,30.46875,43.359375,23.779296875,"Shelby Harris","DE"
41483,17.1875,28.90625,94.7265625,73.6328125,53.7109375,91.6015625,34.5703125,82.2265625,59.5703125,"Terrance Mitchell","CB"
41595,25.9765625,9.765625,33.59375,73.2421875,23.828125,33.3984375,67.578125,8.0078125,34.423828125,"Mike Pennel","NT"
41786,97.265625,8.203125,50,92.3828125,4.296875,6.8359375,2.34375,8.7890625,33.7646484375,"Kerry Hyder","DE"
41915,86.328125,97.65625,21.875,80.2734375,46.09375,22.65625,52.34375,42.96875,56.2744140625,"Shaquil Barrett","OLB"
42030,59.375,86.5234375,60.15625,45.1171875,38.671875,68.1640625,53.3203125,57.8125,58.642578125,"K'Waun Williams","CB"
42031,41.2109375,25,20.5078125,10.7421875,66.2109375,43.5546875,25.390625,1.3671875,29.248046875,"Denico Autry","DE"
42116,65.234375,26.3671875,71.875,67.3828125,25,46.875,16.6015625,83.3984375,50.341796875,"Adrian Phillips","SS"
42331,2.9296875,41.40625,57.8125,4.6875,71.2890625,86.1328125,2.5390625,37.3046875,38.0126953125,"Efe Obada","DE"
42346,14.2578125,84.1796875,14.6484375,20.3125,46.6796875,65.234375,18.359375,30.2734375,36.7431640625,"Dante Fowler","OLB"
42349,76.7578125,75,6.4453125,99.21875,69.3359375,44.53125,33.7890625,5.46875,51.318359375,"Leonard Williams","DT"
42361,1.5625,54.1015625,48.2421875,6.640625,19.921875,7.421875,24.21875,71.6796875,29.2236328125,"Marcus Peters","CB"
42365,0.5859375,69.140625,17.7734375,95.8984375,91.6015625,2.734375,14.84375,0.78125,36.669921875,"Bud Dupree","OLB"
42368,56.25,92.3828125,75,47.265625,62.6953125,47.265625,30.6640625,63.4765625,59.375,"Shaq Thompson","ILB"
42378,100,95.1171875,0.9765625,98.6328125,29.296875,4.8828125,1.171875,5.078125,41.89453125,"Mario Edwards","DT"
42381,94.53125,80.2734375,27.9296875,8.7890625,46.484375,17.96875,29.4921875,52.5390625,44.7509765625,"Preston Smith","OLB"
42388,67.96875,64.453125,80.859375,39.84375,42.7734375,48.4375,62.890625,78.7109375,60.7421875,"Eric Kendricks","ILB"
42390,6.640625,90.625,87.3046875,32.6171875,64.453125,11.5234375,5.46875,38.4765625,42.138671875,"Eric Rowe","SS"
42391,79.4921875,98.046875,83.984375,34.765625,56.25,8.0078125,97.265625,61.9140625,64.9658203125,"Denzel Perryman","ILB"
42393,1.3671875,33.203125,22.8515625,23.6328125,18.9453125,78.515625,69.3359375,62.3046875,38.76953125,"Ronald Darby","CB"
42395,24.609375,3.7109375,16.40625,1.171875,26.171875,2.9296875,27.1484375,7.6171875,13.720703125,"Jordan Phillips","DE"
42401,27.1484375,99.0234375,18.5546875,84.9609375,66.6015625,35.3515625,70.703125,56.0546875,57.2998046875,"Markus Golden","OLB"
42403,46.875,92.7734375,42.7734375,72.265625,44.921875,80.859375,0.9765625,90.234375,58.9599609375,"Randy Gregory","DE"
42406,76.953125,79.4921875,8.59375,2.5390625,11.9140625,36.1328125,11.5234375,13.8671875,30.126953125,"Frank Clark","DE"
42421,66.40625,33.984375,87.5,94.3359375,44.140625,97.4609375,97.8515625,98.046875,77.4658203125,"P.J. Williams","CB"
42427,70.8984375,81.640625,77.9296875,71.875,72.8515625,65.0390625,81.8359375,74.609375,74.5849609375,"Jordan Hicks","ILB"
42431,39.84375,90.8203125,9.5703125,18.75,86.9140625,44.140625,61.1328125,11.9140625,45.3857421875,"Danielle Hunter","OLB"
42433,92.1875,11.71875,19.53125,2.34375,9.9609375,0.78125,19.53125,14.453125,21.3134765625,"Carl Davis","NT"
42441,28.90625,69.53125,61.1328125,7.421875,41.796875,94.53125,25.1953125,77.9296875,50.8056640625,"Steven Nelson","CB"
42443,73.828125,18.359375,7.2265625,20.703125,27.734375,70.5078125,85.9375,63.8671875,46.0205078125,"Angelo Blackson","DT"
42465,33.7890625,31.0546875,1.171875,51.171875,33.3984375,36.9140625,88.4765625,25.78125,37.7197265625,"Za'Darius Smith","OLB"
42467,49.21875,89.2578125,87.6953125,58.3984375,71.875,53.515625,35.3515625,46.6796875,61.4990234375,"Kwon Alexander","OLB"
42470,90.234375,7.2265625,93.359375,31.8359375,35.7421875,22.8515625,98.6328125,40.8203125,52.587890625,"Damien Wilson","MLB"
42480,38.0859375,5.859375,4.4921875,87.5,1.3671875,78.7109375,74.21875,16.9921875,38.4033203125,"Grady Jarrett","DT"
42485,34.375,48.6328125,73.6328125,54.6875,41.6015625,87.109375,49.8046875,91.2109375,60.1318359375,"Adrian Amos","FS"
42488,54.296875,62.5,74.4140625,30.078125,62.109375,72.8515625,64.2578125,67.1875,60.9619140625,"Bobby McCain","FS"
42543,54.1015625,30.859375,63.671875,29.296875,21.875,93.1640625,31.8359375,96.09375,52.6123046875,"Quandre Diggs","FS"
42560,12.5,13.28125,17.96875,82.6171875,15.625,44.3359375,96.6796875,13.671875,37.0849609375,"Rakeem Nunez-Roches","NT"
42816,35.3515625,99.21875,62.890625,65.625,28.125,77.5390625,67.96875,91.015625,65.966796875,"Troy Hill","CB"
42826,5.2734375,8.59375,5.46875,83.0078125,2.34375,39.2578125,13.0859375,4.8828125,20.2392578125,"DeShawn Williams","DT"
42901,58.984375,10.3515625,78.90625,6.0546875,64.2578125,63.28125,4.8828125,69.921875,44.580078125,"Dean Marlowe","SS"
42929,42.1875,99.4140625,99.0234375,53.3203125,99.0234375,26.171875,68.359375,52.34375,67.48046875,"Alex Singleton","OLB"
42935,2.5390625,33.3984375,57.6171875,20.5078125,35.9375,90.0390625,94.921875,78.90625,51.7333984375,"Bryce Callahan","CB"
43294,85.15625,72.4609375,56.25,64.2578125,37.3046875,32.8125,44.53125,89.84375,60.3271484375,"Jalen Ramsey","CB"
43296,65.8203125,9.375,41.6015625,89.0625,51.7578125,42.578125,59.375,38.28125,49.7314453125,"DeForest Buckner","DT"
43298,16.015625,46.2890625,41.40625,80.6640625,91.9921875,50.9765625,44.140625,41.796875,51.66015625,"Leonard Floyd","DE"
43299,75.9765625,26.5625,55.078125,10.15625,77.5390625,33.7890625,50.1953125,40.0390625,46.1669921875,"Eli Apple","CB"
43301,69.53125,36.5234375,37.6953125,28.515625,21.09375,33.59375,95.703125,20.3125,42.87109375,"Sheldon Rankins","DT"
43306,94.7265625,93.75,77.34375,15.4296875,55.078125,29.6875,93.9453125,73.828125,66.7236328125,"Keanu Neal","FS"
43308,89.0625,88.4765625,10.3515625,16.9921875,16.9921875,1.7578125,97.0703125,1.7578125,40.3076171875,"Shaq Lawson","DE"
43313,5.6640625,79.8828125,60.3515625,29.8828125,67.3828125,84.1796875,55.078125,44.3359375,53.3447265625,"William Jackson","CB"
43316,86.1328125,21.6796875,11.9140625,83.984375,25.1953125,51.3671875,56.640625,4.6875,42.7001953125,"Kenny Clark","NT"
43321,39.2578125,15.8203125,4.1015625,100,13.671875,64.84375,20.8984375,12.3046875,33.8623046875,"Emmanuel Ogbah","DE"
43323,8.7890625,67.7734375,62.3046875,86.5234375,86.328125,39.6484375,36.71875,16.796875,50.6103515625,"Jaylon Smith","MLB"
43325,44.7265625,14.2578125,98.828125,63.671875,78.3203125,25.78125,65.234375,45.1171875,54.4921875,"Myles Jack","ILB"
43326,71.484375,0.78125,0.5859375,62.109375,3.90625,26.953125,37.6953125,47.4609375,31.3720703125,"Chris Jones","DT"
43327,60.7421875,54.4921875,27.734375,17.3828125,52.34375,68.75,32.8125,81.640625,49.4873046875,"Xavien Howard","CB"
43332,34.9609375,79.6875,22.4609375,29.1015625,42.1875,12.109375,90.4296875,16.2109375,40.8935546875,"Austin Johnson","NT"
43333,21.484375,74.21875,25,50.5859375,84.1796875,13.0859375,12.5,43.5546875,40.576171875,"Jihad Ward","OLB"
43335,39.0625,96.2890625,53.125,77.1484375,16.6015625,62.3046875,80.078125,40.4296875,58.1298828125,"A'Shawn Robinson","DT"
43338,26.171875,69.921875,13.28125,79.6875,16.015625,65.4296875,49.21875,37.6953125,44.677734375,"Jarran Reed","DT"
43350,53.90625,41.2109375,83.0078125,39.453125,40.625,58.3984375,43.1640625,59.9609375,52.4658203125,"Vonn Bell","SS"
43351,33.203125,41.9921875,35.15625,9.1796875,31.25,32.6171875,33.0078125,67.3828125,35.4736328125,"James Bradberry","CB"
43352,53.125,32.421875,27.1484375,14.6484375,10.3515625,3.125,99.609375,25,33.1787109375,"Adam Gotsis","DE"
43353,68.9453125,67.3828125,99.21875,86.9140625,79.296875,84.765625,18.1640625,97.4609375,75.2685546875,"Kevin Byard","FS"
43354,77.1484375,71.484375,27.34375,64.6484375,89.453125,57.8125,15.8203125,11.71875,51.9287109375,"Carl Nassib","OLB"
43356,35.7421875,7.03125,15.4296875,96.484375,30.6640625,21.2890625,13.28125,19.7265625,29.9560546875,"Maliek Collins","DT"
43358,84.765625,16.015625,1.953125,12.890625,8.0078125,25.9765625,44.7265625,36.1328125,28.80859375,"Yannick Ngakoue","DE"
43361,87.109375,25.9765625,9.9609375,97.8515625,0.390625,76.171875,79.6875,20.703125,49.7314453125,"Jonathan Bullard","DE"
43373,18.1640625,65.8203125,38.4765625,69.53125,23.2421875,54.296875,54.8828125,64.0625,48.5595703125,"Kendall Fuller","CB"
43378,77.5390625,43.359375,11.5234375,44.3359375,6.4453125,77.734375,39.453125,23.4375,40.478515625,"Javon Hargrave","DT"
43387,8.203125,51.5625,82.8125,9.765625,77.34375,91.2109375,45.8984375,91.9921875,57.3486328125,"Justin Simmons","FS"
43404,23.828125,63.4765625,80.078125,46.09375,84.375,69.3359375,48.6328125,60.15625,59.4970703125,"De'Vondre Campbell","ILB"
43405,83.984375,60.7421875,25.5859375,99.0234375,11.328125,48.6328125,4.1015625,5.859375,42.4072265625,"Hassan Ridgeway","DT"
43407,15.8203125,73.4375,71.09375,16.2109375,70.5078125,86.328125,86.5234375,75.78125,61.962890625,"Juston Burris","SS"
43409,13.4765625,6.4453125,14.0625,8.203125,8.7890625,53.7109375,72.0703125,31.0546875,25.9765625,"David Onyemata","DT"
43411,64.84375,4.4921875,36.9140625,25.1953125,5.46875,35.15625,92.7734375,26.953125,36.474609375,"Andrew Billings","DT"
43426,81.4453125,14.84375,30.6640625,81.4453125,11.71875,59.5703125,29.1015625,27.34375,42.0166015625,"Dean Lowry","DE"
43435,63.671875,62.6953125,15.8203125,69.140625,38.4765625,39.453125,85.7421875,51.3671875,53.2958984375,"Matt Judon","OLB"
43436,7.6171875,18.75,7.8125,76.5625,31.4453125,64.2578125,85.3515625,34.765625,40.8203125,"Quinton Jefferson","DE"
43441,93.5546875,4.8828125,5.078125,22.265625,5.859375,17.3828125,27.9296875,11.328125,23.53515625,"Matt Ioannidis","DT"
43478,13.671875,59.375,43.9453125,7.2265625,30.2734375,32.03125,0.5859375,57.6171875,30.5908203125,"Anthony Brown","CB"
43497,42.3828125,46.484375,82.6171875,40.234375,90.625,76.5625,27.34375,55.2734375,57.6904296875,"Kamu Grugier-Hill","ILB"
43503,53.515625,77.34375,94.921875,52.734375,55.46875,46.09375,87.5,51.5625,64.892578125,"Elandon Roberts","ILB"
43522,28.3203125,66.6015625,53.7109375,46.2890625,62.3046875,73.046875,63.4765625,85.7421875,59.9365234375,"Jalen Mills","CB"
43533,63.0859375,84.375,69.7265625,83.203125,77.734375,51.953125,72.65625,80.078125,72.8515625,"Jayron Kearse","FS"
43641,72.265625,93.1640625,43.5546875,28.90625,11.5234375,38.671875,24.0234375,82.421875,49.31640625,"Mike Hilton","CB"
43700,18.75,70.5078125,51.5625,24.4140625,25.390625,92.7734375,77.5390625,19.3359375,47.5341796875,"Jonathan Jones","CB"
43757,68.359375,30.6640625,88.671875,61.9140625,51.5625,83.984375,30.078125,88.4765625,62.9638671875,"Andrew Adams","SS"
43787,50.1953125,47.265625,4.6875,55.078125,12.890625,57.03125,99.21875,13.28125,42.4560546875,"Roy Robertson-Harris","DT"
43791,50.5859375,19.7265625,3.125,93.359375,1.5625,65.8203125,60.3515625,6.640625,37.646484375,"Morgan Fox","DE"
43797,55.078125,47.4609375,75.1953125,26.5625,85.9375,25.390625,91.015625,44.7265625,56.4208984375,"Cory Littleton","OLB"
44813,95.3125,31.25,0.390625,16.6015625,1.7578125,4.1015625,7.421875,29.1015625,23.2421875,"Myles Garrett","DE"
44815,62.109375,13.671875,34.375,96.6796875,20.8984375,33.203125,75.1953125,3.3203125,42.431640625,"Solomon Thomas","DT"
44823,6.0546875,19.3359375,43.1640625,86.328125,57.6171875,5.2734375,91.40625,30.859375,42.5048828125,"Marshon Lattimore","CB"
44825,95.1171875,65.625,33.7890625,0.78125,90.4296875,70.1171875,10.546875,15.0390625,47.6806640625,"Haason Reddick","OLB"
44827,41.6015625,49.0234375,97.0703125,68.359375,93.1640625,79.4921875,16.796875,90.8203125,67.041015625,"Malik Hooker","FS"
44828,5.859375,57.03125,49.609375,45.3125,23.6328125,7.6171875,8.203125,65.8203125,32.8857421875,"Marlon Humphrey","CB"
44829,52.34375,31.8359375,4.8828125,61.71875,7.6171875,16.2109375,30.2734375,6.4453125,26.416015625,"Jonathan Allen","DT"
44830,96.484375,72.65625,53.3203125,22.4609375,40.8203125,96.2890625,31.640625,90.4296875,63.0126953125,"Adoree' Jackson","CB"
44834,45.8984375,58.203125,8.984375,97.265625,61.5234375,49.21875,78.3203125,18.75,52.2705078125,"Charles Harris","OLB"
44837,61.328125,74.4140625,91.6015625,88.28125,38.28125,15.8203125,84.765625,55.859375,63.7939453125,"Jabrill Peppers","SS"
44848,75.78125,99.8046875,89.2578125,46.484375,73.6328125,93.5546875,86.9140625,95.3125,82.5927734375,"Budda Baker","SS"
44851,82.421875,67.578125,83.3984375,60.15625,48.2421875,90.4296875,73.046875,86.328125,73.9501953125,"Marcus Maye","FS"
44854,46.484375,42.7734375,95.3125,85.7421875,87.890625,81.0546875,15.625,87.5,67.7978515625,"Marcus Williams","FS"
44862,17.3828125,49.4140625,62.109375,41.40625,54.4921875,9.765625,17.7734375,34.1796875,35.8154296875,"Justin Evans","SS"
44863,53.7109375,30.2734375,44.7265625,87.890625,31.0546875,27.734375,97.4609375,33.203125,50.7568359375,"DeMarcus Walker","DE"
44867,83.0078125,25.5859375,2.734375,11.5234375,2.9296875,69.53125,83.203125,17.7734375,37.0361328125,"Dalvin Tomlinson","DT"
44869,86.9140625,5.6640625,83.203125,77.34375,79.1015625,13.8671875,95.3125,45.8984375,60.9130859375,"Zach Cunningham","ILB"
44871,98.046875,81.0546875,36.5234375,84.1796875,62.5,82.2265625,72.4609375,7.421875,65.5517578125,"Tanoh Kpassagnon","DE"
44872,68.5546875,59.765625,46.6796875,35.546875,22.4609375,83.3984375,22.265625,80.6640625,52.4169921875,"Chidobe Awuzie","CB"
44873,39.453125,80.46875,76.7578125,7.8125,96.875,99.0234375,72.8515625,93.75,70.8740234375,"Josh Jones","FS"
44877,38.8671875,43.5546875,12.890625,31.640625,14.6484375,47.8515625,52.5390625,10.7421875,31.591796875,"Larry Ogunjobi","DT"
44878,28.125,88.671875,51.171875,53.7109375,34.1796875,7.03125,53.125,10.9375,40.869140625,"Ahkello Witherspoon","CB"
44880,29.8828125,15.4296875,6.8359375,1.3671875,30.859375,36.5234375,6.640625,31.640625,19.8974609375,"Dawuane Smoot","DE"
44886,6.25,39.453125,41.015625,78.125,10.546875,66.6015625,27.5390625,23.6328125,36.6455078125,"Chris Wormley","DE"
44887,35.9375,50.5859375,95.5078125,90.8203125,74.8046875,72.0703125,21.6796875,68.5546875,63.7451171875,"Duke Riley","ILB"
44888,38.671875,65.4296875,76.3671875,70.5078125,94.7265625,67.7734375,54.6875,66.9921875,66.89453125,"Alex Anzalone","ILB"
44893,75,53.515625,45.1171875,59.9609375,75.390625,14.453125,47.4609375,26.5625,49.6826171875,"Fabian Moreau","CB"
44902,92.578125,70.1171875,36.71875,40.8203125,28.90625,68.359375,61.9140625,96.875,62.0361328125,"Shaquill Griffin","CB"
44903,57.03125,67.1875,87.890625,17.1875,50,88.8671875,76.5625,97.0703125,67.724609375,"John Johnson","FS"
44904,8.0078125,62.890625,54.6875,37.6953125,99.8046875,45.703125,100,35.7421875,55.56640625,"Jourdan Lewis","CB"
44906,25.1953125,48.2421875,34.765625,17.7734375,8.984375,54.8828125,56.4453125,53.125,37.4267578125,"Cameron Sutton","CB"
44911,37.6953125,82.421875,55.46875,25.78125,65.234375,41.2109375,38.4765625,53.90625,50.0244140625,"Rasul Douglas","CB"
44915,74.4140625,49.8046875,3.7109375,83.7890625,41.40625,15.234375,36.328125,41.40625,43.26171875,"Trey Hendrickson","DE"
44925,57.8125,77.734375,91.40625,32.421875,97.0703125,94.3359375,52.9296875,94.53125,74.7802734375,"Eddie Jackson","SS"
44926,69.921875,80.859375,72.4609375,8.59375,87.109375,58.7890625,76.7578125,86.1328125,67.578125,"Rayshawn Jenkins","SS"
44929,17.96875,38.4765625,3.3203125,6.25,7.8125,2.5390625,26.5625,26.7578125,16.2109375,"Carl Lawson","DE"
44938,43.9453125,94.3359375,23.828125,36.9140625,18.359375,50.390625,58.59375,36.5234375,45.361328125,"Samson Ebukam","DE"
44944,44.921875,36.9140625,25.78125,74.21875,34.5703125,32.421875,22.0703125,28.125,37.3779296875,"Deatrich Wise","DE"
44957,32.6171875,80.078125,54.4921875,70.703125,36.9140625,45.3125,47.8515625,46.484375,51.806640625,"Grover Stewart","DT"
44964,70.5078125,98.2421875,66.9921875,50.1953125,47.0703125,75.390625,19.921875,75.390625,62.9638671875,"Desmond King","CB"
44968,26.5625,27.1484375,84.5703125,56.640625,47.65625,79.1015625,64.6484375,49.4140625,54.4677734375,"Jayon Brown","OLB"
44976,29.6875,90.234375,72.65625,39.0625,70.8984375,53.3203125,82.03125,56.8359375,61.8408203125,"Matt Milano","OLB"
44991,92.3828125,21.2890625,46.875,70.8984375,3.7109375,28.90625,94.140625,32.6171875,48.8525390625,"Davon Godchaux","NT"
44999,77.9296875,52.5390625,79.4921875,48.4375,58.59375,85.3515625,17.578125,76.953125,62.109375,"Chuck Clark","SS"
45004,37.5,85.546875,67.1875,75.9765625,45.703125,79.6875,21.09375,58.3984375,58.88671875,"Xavier Woods","FS"
45008,38.28125,3.90625,95.1171875,78.90625,49.21875,74.8046875,2.734375,75,52.24609375,"Tanner Vallejo","ILB"
45009,88.671875,12.6953125,35.546875,18.9453125,36.71875,30.6640625,68.5546875,31.25,40.380859375,"Al-Quadin Muhammad","DE"
45011,30.46875,31.640625,13.0859375,57.8125,2.1484375,5.46875,34.1796875,53.7109375,28.564453125,"D.J. Jones","DT"
45033,28.7109375,8.984375,11.1328125,87.6953125,5.078125,26.3671875,2.1484375,3.515625,21.7041015625,"Ifeadi Odenigbo","DE"
45226,85.3515625,8.0078125,44.3359375,41.015625,21.6796875,50.78125,48.4375,73.2421875,46.6064453125,"Josh Tupou","NT"
45287,84.1796875,53.3203125,59.375,48.046875,29.8828125,37.3046875,46.875,46.875,50.732421875,"Kenny Moore","CB"
45345,43.359375,65.234375,85.15625,35.15625,65.8203125,66.2109375,68.75,78.125,63.4765625,"Nicholas Morrow","OLB"
45395,67.578125,96.09375,61.71875,8.984375,50.5859375,41.796875,6.8359375,57.2265625,48.8525390625,"Arthur Maulet","CB"
45571,4.6875,61.9140625,60.546875,62.890625,78.515625,89.0625,26.171875,97.65625,60.1806640625,"Michael Davis","CB"
45643,52.734375,56.640625,96.09375,13.0859375,71.484375,3.3203125,23.828125,27.734375,43.115234375,"Dylan Cole","ILB"
46073,59.5703125,62.109375,32.2265625,14.84375,49.609375,98.046875,18.9453125,21.875,44.6533203125,"Denzel Ward","CB"
46074,44.3359375,56.8359375,25.390625,15.625,89.0625,64.0625,75.390625,51.7578125,52.8076171875,"Bradley Chubb","OLB"
46077,48.046875,98.828125,88.0859375,66.9921875,75,47.0703125,76.3671875,55.46875,69.482421875,"Roquan Smith","ILB"
46080,71.6796875,75.1953125,88.28125,75.390625,72.265625,95.5078125,37.890625,98.2421875,76.806640625,"Minkah Fitzpatrick","FS"
46081,49.8046875,13.0859375,6.25,84.765625,57.2265625,42.7734375,91.9921875,18.9453125,45.60546875,"Vita Vea","NT"
46082,80.6640625,22.4609375,12.109375,45.5078125,17.96875,15.4296875,61.5234375,12.109375,33.4716796875,"Daron Payne","DT"
46083,95.8984375,56.0546875,35.7421875,91.2109375,70.3125,25.5859375,14.6484375,29.4921875,52.3681640625,"Marcus Davenport","DE"
46085,62.3046875,85.15625,98.046875,68.9453125,99.4140625,35.9375,73.2421875,61.71875,73.095703125,"Tremaine Edmunds","ILB"
46086,51.3671875,90.4296875,89.453125,67.578125,56.640625,89.6484375,64.453125,91.40625,75.1220703125,"Derwin James","FS"
46087,21.6796875,53.7109375,45.703125,27.734375,12.109375,71.2890625,65.625,77.34375,46.8994140625,"Jaire Alexander","CB"
