"nflId","avgImpulse","avg_tackle_oe","avgSTRAIN","mean_tackle_value","athleticism_score","avgAyac","fatigue","tackle_range_metric","final_metric","displayName","position"
47984,0.78125,35.9375,46.484375,47.8515625,29.4921875,94.140625,15.0390625,86.5234375,44.53125,"Rashad Fenton","CB"
48476,79.6875,36.71875,57.421875,74.609375,45.8984375,88.4765625,81.4453125,88.28125,69.0673828125,"Nik Needham","CB"
52272,89.453125,61.1328125,65.0390625,19.140625,72.0703125,43.359375,0.1953125,30.46875,47.607421875,"Dee Alford","CB"
52411,21.875,98.6328125,50.78125,87.3046875,79.4921875,92.96875,87.890625,87.3046875,75.78125,"Jeff Okudah","CB"
52417,14.453125,36.328125,58.203125,45.8984375,76.5625,30.859375,7.2265625,90.0390625,44.9462890625,"C.J. Henderson","CB"
52424,65.4296875,77.1484375,80.2734375,11.9140625,72.4609375,39.84375,74.609375,89.6484375,63.916015625,"A.J. Terrell","CB"
52438,0.390625,24.0234375,32.03125,44.53125,68.75,1.5625,89.84375,0.5859375,32.71484375,"Noah Igbinoghene","CB"
52458,88.28125,34.9609375,31.25,18.1640625,20.5078125,95.8984375,77.34375,69.140625,54.443359375,"Jaylon Johnson","CB"
52459,22.0703125,45.8984375,21.484375,59.5703125,50.9765625,85.546875,67.3828125,24.609375,47.1923828125,"Trevon Diggs","CB"
52469,24.0234375,80.6640625,60.7421875,14.2578125,95.5078125,52.9296875,44.921875,98.828125,58.984375,"Kristian Fulton","CB"
52497,25.390625,51.3671875,63.0859375,70.3125,43.359375,51.7578125,80.859375,63.0859375,56.15234375,"Cameron Dantzler","CB"
52518,1.953125,39.2578125,29.8828125,34.9609375,43.1640625,59.765625,28.7109375,58.203125,36.9873046875,"Darnay Holmes","CB"
52546,16.2109375,78.3203125,67.96875,79.296875,87.5,74.4140625,30.859375,83.984375,64.8193359375,"L'Jarius Sneed","CB"
52547,14.0625,42.578125,58.7890625,0.5859375,21.484375,54.6875,41.6015625,31.8359375,33.203125,"Amik Robertson","CB"
52571,83.59375,54.8828125,51.953125,71.484375,59.765625,82.03125,69.53125,71.2890625,68.06640625,"Kindle Vildor","CB"
52619,18.359375,81.8359375,58.984375,84.375,15.0390625,78.90625,20.703125,55.6640625,51.7333984375,"Isaiah Rodgers","CB"
52647,26.953125,58.7890625,43.75,13.28125,27.5390625,87.3046875,90.0390625,79.6875,53.41796875,"Dane Jackson","CB"
52697,71.2890625,76.5625,77.1484375,55.46875,63.8671875,95.703125,14.0625,33.59375,60.9619140625,"James Pierre","CB"
52991,31.0546875,47.65625,66.2109375,94.53125,39.0625,20.1171875,8.984375,38.8671875,43.310546875,"Myles Bryant","CB"
53437,19.3359375,52.34375,34.1796875,24.609375,29.1015625,21.6796875,68.1640625,48.2421875,37.20703125,"Jaycee Horn","CB"
53438,25.78125,52.9296875,36.328125,21.09375,64.84375,99.21875,45.3125,95.703125,55.1513671875,"Patrick Surtain","CB"
53455,86.71875,63.671875,34.5703125,41.6015625,60.546875,26.5625,51.5625,49.21875,51.806640625,"Greg Newsome","CB"
53458,15.234375,41.015625,44.53125,16.015625,60.15625,92.1875,42.578125,76.7578125,48.5595703125,"Eric Stokes","CB"
53462,83.7890625,73.046875,46.2890625,38.0859375,59.1796875,56.640625,69.7265625,73.6328125,62.548828125,"Tyson Campbell","CB"
53476,10.15625,29.296875,40.0390625,35.3515625,12.6953125,16.015625,51.7578125,66.40625,32.71484375,"Asante Samuel","CB"
53503,30.078125,60.15625,30.078125,25.9765625,96.09375,89.453125,71.484375,62.890625,58.2763671875,"Benjamin St-Juste","CB"
53505,10.9375,84.765625,48.828125,13.4765625,42.3828125,5.859375,57.8125,37.890625,37.744140625,"Paulson Adebo","CB"
53537,1.171875,45.703125,59.1796875,75.78125,32.2265625,90.8203125,76.953125,76.3671875,57.275390625,"Darren Hall","CB"
53565,57.421875,75.390625,53.515625,28.3203125,54.8828125,91.015625,50.9765625,66.015625,59.6923828125,"Marco Wilson","CB"
53583,91.9921875,45.5078125,57.03125,34.5703125,45.3125,19.921875,5.078125,66.6015625,45.751953125,"Michael Carter","CB"
53595,9.765625,40.4296875,60.9375,65.0390625,71.6796875,99.4140625,53.515625,96.484375,62.158203125,"Keith Taylor","CB"
53596,21.2890625,64.6484375,68.1640625,59.765625,68.5546875,80.46875,49.609375,82.6171875,61.8896484375,"Nate Hobbs","CB"
53601,61.71875,46.6796875,68.75,28.125,56.0546875,9.375,19.3359375,72.4609375,45.3125,"Deommodore Lenoir","CB"
53642,53.3203125,55.46875,42.96875,11.1328125,41.015625,89.2578125,89.2578125,48.4375,53.857421875,"Rachad Wildgoose","CB"
54468,2.1484375,59.5703125,52.9296875,58.203125,58.0078125,75.9765625,64.0625,90.625,57.6904296875,"Derek Stingley","CB"
54469,44.53125,57.2265625,52.734375,63.0859375,63.0859375,41.9921875,79.1015625,50.390625,56.5185546875,"Ahmad Gardner","CB"
54488,31.8359375,73.828125,64.6484375,30.46875,69.921875,62.6953125,78.7109375,71.09375,60.400390625,"Kaiir Elam","CB"
54500,87.6953125,58.984375,74.609375,58.7890625,67.7734375,9.5703125,50.78125,84.9609375,61.6455078125,"Roger McCreary","CB"
54504,42.7734375,58.3984375,62.5,32.03125,96.2890625,88.671875,82.421875,83.7890625,68.359375,"Kyler Gordon","CB"
54514,51.7578125,71.09375,40.234375,2.734375,37.109375,83.203125,34.765625,68.9453125,48.73046875,"Alontae Taylor","CB"
54525,40.4296875,58.59375,65.4296875,60.9375,23.046875,11.328125,8.0078125,30.6640625,37.3046875,"Cam Taylor-Britt","CB"
54533,33.0078125,68.359375,64.453125,13.8671875,97.265625,14.84375,31.0546875,41.9921875,45.60546875,"Martin Emerson","CB"
54574,38.4765625,55.078125,58.3984375,29.4921875,69.53125,16.796875,92.3828125,49.8046875,51.2451171875,"Coby Bryant","CB"
54580,3.90625,66.2109375,55.859375,8.0078125,28.515625,40.0390625,23.046875,64.453125,36.2548828125,"Damarri Mathis","CB"
54586,92.96875,96.875,50.9765625,13.671875,31.640625,96.6796875,6.4453125,81.8359375,58.88671875,"Jack Jones","CB"
54606,45.703125,40.234375,66.6015625,25,27.1484375,55.2734375,35.15625,52.734375,43.4814453125,"Damarion Williams","CB"
54618,6.8359375,53.125,13.8671875,52.9296875,93.5546875,44.921875,44.3359375,66.796875,47.0458984375,"Tariq Woolen","CB"
54622,4.296875,38.671875,64.0625,35.9375,93.359375,99.609375,89.453125,80.2734375,63.2080078125,"Zyon McCollum","CB"
54650,61.5234375,66.015625,18.359375,15.234375,69.140625,87.5,93.75,66.2109375,59.716796875,"Christian Benford","CB"
54677,74.21875,63.8671875,54.296875,42.3828125,40.0390625,82.6171875,47.0703125,43.9453125,56.0546875,"Derion Kendrick","CB"
54708,13.8671875,45.1171875,56.8359375,9.9609375,73.2421875,10.9375,51.171875,75.9765625,42.138671875,"Jaylen Watson","CB"
54778,23.4375,44.53125,65.234375,44.7265625,52.5390625,66.40625,10.7421875,91.6015625,49.90234375,"Jaylon Jones","CB"
54936,30.859375,88.28125,64.84375,42.1875,63.28125,47.4609375,57.6171875,57.03125,56.4453125,"Kader Kohou","CB"
